cancer,M0_small->M0_large,M0_large->M1_large
coad,-1.8536644240253692,4.488056682335335
esca,1.4642250001133652,-4.353887217111732
stad,4.120035482394208,3.7914862356381493
hnsc,5.730587061124962,-4.115589385444006
lusc,-0.4164806217945119,1.0327943871390832
tgct,0.4347324201279985,-1.05136142232321
blca,1.1744108871407284,0.21816358917964937
